,Unnamed: 0,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,genres,staffExperience,writersExperience,directorsExperience,budget,revenue,viewCount,likeCount,dislikeCount,commentCount
171,207201,tt0215750,movie,Enemy at the Gates,Enemy at the Gates,0,2001.0,131.0,"Drama,History,War",40,8,4,70000000,96976270,0,0,0,0
172,207650,tt0216216,movie,The 6th Day,The 6th Day,0,2000.0,123.0,"Action,Mystery,Sci-Fi",40,8,4,82000000,96085477,0,0,0,0
173,208343,tt0216949,movie,Nothing But the Truth,Nothing But the Truth,0,2000.0,85.0,Comedy,35,4,3,11500000,186702,0,0,0,0
174,208864,tt0217505,movie,Gangs of New York,Gangs of New York,0,2002.0,167.0,"Crime,Drama",40,12,4,100000000,193772504,0,0,0,0
175,209101,tt0217756,movie,Ready to Rumble,Ready to Rumble,0,2000.0,107.0,"Comedy,Sport",40,4,4,24000000,12372410,0,0,0,0
176,209213,tt0217869,movie,Unbreakable,Unbreakable,0,2000.0,106.0,"Drama,Mystery,Sci-Fi",40,4,4,75000000,248118121,0,0,0,0
177,210192,tt0218922,movie,Original Sin,Original Sin,0,2001.0,116.0,"Drama,Mystery,Romance",38,8,4,42000000,35402320,0,0,0,0
178,210232,tt0218967,movie,The Family Man,The Family Man,0,2000.0,125.0,"Comedy,Drama,Fantasy",40,8,4,60000000,124745083,0,0,0,0
179,210865,tt0219653,movie,Dracula 2000,Dracula 2000,0,2000.0,99.0,"Action,Fantasy,Horror",40,8,4,28000000,33000337,0,0,0,0
180,210905,tt0219699,movie,The Gift,The Gift,0,2000.0,112.0,"Drama,Fantasy,Horror",40,8,4,15000000,70987295,0,0,0,0
181,211014,tt0219822,movie,Human Nature,Human Nature,0,2001.0,96.0,"Comedy,Drama",40,4,4,6000000,705308,0,0,0,0
182,211040,tt0219854,movie,The Kid,The Kid,0,2000.0,104.0,"Comedy,Family,Fantasy",40,4,4,65000000,69700000,0,0,0,0
183,211142,tt0219965,movie,Bandits,Bandits,0,2001.0,123.0,"Comedy,Crime,Drama",40,4,4,75000000,67631903,0,0,0,0
184,211268,tt0220099,movie,The Tigger Movie,The Tigger Movie,0,2000.0,77.0,"Animation,Comedy,Drama",40,12,4,30000000,45554533,0,0,0,0
185,211523,tt0220371,movie,Duplicity,Duplicity,0,2004.0,90.0,Crime,25,1,1,78146652,60000000,0,0,0,0
186,211655,tt0220506,movie,Halloween: Resurrection,Halloween: Resurrection,0,2002.0,94.0,"Horror,Thriller",40,16,4,13000000,37664855,0,0,0,0
187,212150,tt0221027,movie,Blow,Blow,0,2001.0,124.0,"Biography,Crime,Drama",37,9,4,53000000,83282296,0,0,0,0
188,212323,tt0221218,movie,The Glass House,The Glass House,0,2001.0,106.0,"Crime,Drama,Mystery",40,4,4,30000000,23619609,0,0,0,0
189,212933,tt0221889,movie,Beautiful Creatures,Beautiful Creatures,0,2000.0,86.0,"Comedy,Crime,Drama",40,4,4,60000000,60052138,0,0,0,0
190,213821,tt0222850,movie,The Broken Hearts Club: A Romantic Comedy,The Broken Hearts Club: A Romantic Comedy,0,2000.0,94.0,"Comedy,Drama,Romance",40,4,4,1000000,1744858,0,0,0,0
191,214801,tt0223897,movie,Pay It Forward,Pay It Forward,0,2000.0,123.0,Drama,40,8,4,40000000,55707411,0,0,0,0
192,215326,tt0224451,movie,21,21,0,2000.0,105.0,"Comedy,Drama,Romance",33,8,4,35000000,69823199,0,0,0,0
193,215917,tt0225071,movie,Angel Eyes,Angel Eyes,0,2001.0,102.0,"Drama,Romance",40,4,4,53000000,29700000,0,0,0,0
194,217766,tt0227005,movie,Made,Made,0,2001.0,95.0,"Comedy,Crime,Drama",36,4,4,5000000,5476060,0,0,0,0
195,218187,tt0227445,movie,The Score,The Score,0,2001.0,124.0,"Crime,Drama,Thriller",40,16,4,68000000,71069884,0,0,0,0
196,218277,tt0227538,movie,Spy Kids,Spy Kids,0,2001.0,88.0,"Action,Adventure,Comedy",40,4,4,35000000,147934180,0,0,0,0
197,219046,tt0228333,movie,Ghosts of Mars,Ghosts of Mars,0,2001.0,98.0,"Action,Horror,Sci-Fi",40,8,4,28000000,14010832,0,0,0,0
198,220600,tt0230011,movie,Atlantis: The Lost Empire,Atlantis: The Lost Empire,0,2001.0,95.0,"Action,Adventure,Animation",40,32,8,120000000,186053725,0,0,0,0
199,220617,tt0230030,movie,Bedazzled,Bedazzled,0,2000.0,93.0,"Comedy,Fantasy",40,20,4,48000000,90383208,0,0,0,0
200,221171,tt0230600,movie,The Others,The Others,0,2001.0,101.0,"Horror,Mystery,Thriller",40,4,4,17000000,209947037,0,0,0,0
201,221402,tt0230838,movie,Sweet November,Sweet November,0,2001.0,119.0,"Drama,Romance",38,10,4,40000000,65754228,0,0,0,0
202,221951,tt0231402,movie,Crocodile Dundee in Los Angeles,Crocodile Dundee in Los Angeles,0,2001.0,92.0,"Action,Adventure,Comedy",40,12,4,21150000,39438674,0,0,0,0
203,223019,tt0232500,movie,The Fast and the Furious,The Fast and the Furious,0,2001.0,106.0,"Action,Crime,Thriller",35,12,4,38000000,207283925,0,0,0,0
204,223613,tt0233142,movie,3000 Miles to Graceland,3000 Miles to Graceland,0,2001.0,125.0,"Action,Comedy,Crime",40,12,4,62000000,18720175,0,0,0,0
205,223932,tt0233469,movie,Collateral Damage,Collateral Damage,0,2002.0,108.0,"Action,Drama,Thriller",40,12,4,85000000,78382433,0,0,0,0
206,224651,tt0234215,movie,The Matrix Reloaded,The Matrix Reloaded,0,2003.0,138.0,"Action,Sci-Fi",40,8,8,150000000,738599701,0,0,0,0
207,224702,tt0234266,movie,Monte Carlo,Monte Carlo,0,2001.0,85.0,Drama,37,4,4,20000000,17425000,0,0,0,0
208,224787,tt0234354,movie,Novocaine,Novocaine,0,2001.0,95.0,"Comedy,Crime,Drama",38,6,4,6000000,2025238,0,0,0,0
209,225252,tt0234829,movie,Summer Catch,Summer Catch,0,2001.0,104.0,"Comedy,Drama,Romance",40,8,4,34000000,19693891,0,0,0,0
210,226857,tt0236493,movie,The Mexican,The Mexican,0,2001.0,123.0,"Adventure,Comedy,Crime",40,4,4,57000000,147845033,0,0,0,0
211,227138,tt0236784,movie,The Tailor of Panama,The Tailor of Panama,0,2001.0,109.0,"Comedy,Drama,Thriller",40,12,4,21000000,28008462,0,0,0,0
212,227905,tt0237572,movie,The Pledge,The Pledge,0,2001.0,124.0,"Crime,Drama,Mystery",39,11,4,35000000,29400000,0,0,0,0
213,228424,tt0238112,movie,Captain Corelli's Mandolin,Captain Corelli's Mandolin,0,2001.0,131.0,"Drama,Music,Romance",40,8,4,57000000,62112895,0,0,0,0
214,228447,tt0238137,movie,Tangled,Tangled,0,2001.0,86.0,"Drama,Thriller",38,10,4,260000000,591794936,0,0,0,0
215,228553,tt0238251,movie,Gossip,Gossip,0,2000.0,134.0,"Comedy,Drama",36,4,4,14000000,5108820,0,0,0,0
216,228676,tt0238380,movie,Equilibrium,Equilibrium,0,2002.0,107.0,"Action,Drama,Sci-Fi",40,4,4,20000000,5359645,0,0,0,0
217,228834,tt0238546,movie,Queen of the Damned,Queen of the Damned,0,2002.0,101.0,"Drama,Fantasy,Horror",40,12,4,35000000,45479110,0,0,0,0
218,229640,tt0239395,movie,Cats & Dogs,Cats & Dogs,0,2001.0,87.0,"Action,Comedy,Family",40,8,4,60000000,93375151,0,0,0,0
219,230176,tt0239948,movie,Saving Silverman,Saving Silverman,0,2001.0,90.0,"Comedy,Crime,Romance",40,8,4,22000000,19351569,0,0,0,0
220,230672,tt0240462,movie,Dr. Dolittle 2,Dr. Dolittle 2,0,2001.0,87.0,"Comedy,Family,Fantasy",40,8,4,70000000,176104344,0,0,0,0
221,230720,tt0240510,movie,The Four Feathers,The Four Feathers,0,2002.0,132.0,"Action,Adventure,Drama",34,12,4,35000000,29882645,0,0,0,0
222,230976,tt0240772,movie,Ocean's Eleven,Ocean's Eleven,0,2001.0,116.0,"Crime,Thriller",40,20,4,85000000,450717150,0,0,0,0
223,231091,tt0240890,movie,Serendipity,Serendipity,0,2001.0,90.0,"Comedy,Romance",40,4,4,28000000,77516304,0,0,0,0
224,231101,tt0240900,movie,Slackers,Slackers,0,2002.0,86.0,"Comedy,Romance",37,4,4,14000000,6413915,0,0,0,0
225,231222,tt0241025,movie,Vanity Fair,Vanity Fair,0,2004.0,141.0,Drama,40,16,4,23000000,16123851,0,0,0,0
226,231492,tt0241303,movie,Chocolat,Chocolat,0,2000.0,121.0,"Drama,Romance",40,8,4,25000000,152500343,0,0,0,0
227,232357,tt0242193,movie,Bully,Bully,0,2001.0,108.0,"Biography,Crime,Drama",39,11,4,1100000,480811,0,0,0,0
228,232601,tt0242445,movie,Exit Wounds,Exit Wounds,0,2001.0,101.0,"Action,Crime,Thriller",38,10,4,50000000,79958599,0,0,0,0
229,232802,tt0242653,movie,The Matrix Revolutions,The Matrix Revolutions,0,2003.0,129.0,"Action,Sci-Fi",40,8,8,150000000,424988211,0,0,0,0
230,233281,tt0243155,movie,Bridget Jones's Diary,Bridget Jones's Diary,0,2001.0,97.0,"Comedy,Drama,Romance",40,12,4,25000000,281929795,0,0,0,0
231,233690,tt0243585,movie,Stuart Little 2,Stuart Little 2,0,2002.0,77.0,"Adventure,Animation,Comedy",40,12,4,120000000,169956806,0,0,0,0
232,233756,tt0243655,movie,Wet Hot American Summer,Wet Hot American Summer,0,2001.0,97.0,"Comedy,Romance",40,8,4,5000000,295206,0,0,0,0
233,234079,tt0244000,movie,American Outlaws,American Outlaws,0,2001.0,94.0,"Action,Western",40,8,4,35000000,13678913,0,0,0,0
234,234314,tt0244244,movie,Swordfish,Swordfish,0,2001.0,99.0,"Action,Crime,Thriller",40,4,4,102000000,147080413,0,0,0,0
235,235571,tt0245562,movie,Windtalkers,Windtalkers,0,2002.0,134.0,"Action,Drama,War",40,8,4,115000000,77628265,0,0,0,0
236,235688,tt0245686,movie,Joe Dirt,Joe Dirt,0,2001.0,91.0,"Adventure,Comedy,Drama",39,8,4,17700000,30987695,0,0,0,0
237,236418,tt0246460,movie,Die Another Day,Die Another Day,0,2002.0,133.0,"Action,Adventure,Thriller",40,12,4,140000000,431971116,0,0,0,0
238,236422,tt0246464,movie,Big Trouble,Big Trouble,0,2002.0,85.0,"Comedy,Crime,Thriller",40,12,4,40000000,8493890,0,0,0,0
239,236496,tt0246544,movie,The Musketeer,The Musketeer,0,2001.0,104.0,"Action,Adventure,Romance",40,8,4,40000000,27053815,0,0,0,0
240,236529,tt0246578,movie,Donnie Darko,Donnie Darko,0,2001.0,113.0,"Drama,Mystery,Sci-Fi",40,4,4,6000000,1270522,0,0,0,0
241,236578,tt0246628,movie,Focus,Focus,0,2001.0,106.0,"Drama,Romance",39,8,3,50100000,153962963,0,0,0,0
242,236919,tt0246989,movie,Tomcats,Tomcats,0,2001.0,95.0,Comedy,40,4,4,11000000,23430766,0,0,0,0
243,237121,tt0247199,movie,The Believer,The Believer,0,2001.0,98.0,Drama,40,8,4,1500000,416925,0,0,0,0
244,237219,tt0247303,movie,The Shaft,Down,0,2001.0,111.0,"Action,Horror,Mystery",40,4,4,15000000,163169,0,0,0,0
245,237540,tt0247638,movie,The Princess Diaries,The Princess Diaries,0,2001.0,111.0,"Comedy,Family,Romance",40,8,4,37000000,165335153,0,0,0,0
246,237644,tt0247745,movie,Super Troopers,Super Troopers,0,2001.0,100.0,"Comedy,Crime,Mystery",40,20,4,3000000,18492362,0,0,0,0
247,238133,tt0248254,movie,Old School,Old School,0,2000.0,88.0,"Comedy,Crime",35,14,4,24000000,87055349,0,0,0,0
248,238493,tt0248625,movie,Zoom,Zoom,0,2000.0,101.0,"Comedy,Crime,Drama",40,8,4,35000000,12506188,0,0,0,0
249,238531,tt0248667,movie,Ali,Ali,0,2001.0,157.0,"Biography,Drama,Sport",37,20,4,107000000,87713825,0,0,0,0
250,239285,tt0249462,movie,Billy Elliot,Billy Elliot,0,2000.0,110.0,"Drama,Music",40,4,4,5000000,110000000,0,0,0,0
251,239300,tt0249478,movie,Domestic Disturbance,Domestic Disturbance,0,2001.0,89.0,"Crime,Mystery,Thriller",36,8,4,75000000,54249294,0,0,0,0
252,239337,tt0249516,movie,Foodfight!,Foodfight!,0,2012.0,91.0,"Action,Adventure,Animation",40,20,4,65000000,73706,0,0,0,0
253,240013,tt0250224,movie,Crazy/Beautiful,Crazy/Beautiful,0,2001.0,99.0,"Drama,Romance",37,8,4,13000000,16929123,0,0,0,0
254,240095,tt0250310,movie,Corky Romano,Corky Romano,0,2001.0,86.0,"Comedy,Crime",38,8,3,11000000,23978402,0,0,0,0
255,240268,tt0250494,movie,Legally Blonde,Legally Blonde,0,2001.0,96.0,"Comedy,Romance",40,12,4,18000000,141774679,0,0,0,0
256,240449,tt0250687,movie,Rat Race,Rat Race,0,2001.0,112.0,"Adventure,Comedy",40,4,4,48000000,85498534,0,0,0,0
257,240554,tt0250797,movie,Unfaithful,Unfaithful,0,2002.0,124.0,"Drama,Romance,Thriller",40,12,4,50000000,119137784,0,0,0,0
258,240790,tt0251046,movie,Deception,Deception,0,2000.0,92.0,Thriller,34,4,4,25000000,17741298,0,0,0,0
259,240817,tt0251075,movie,Evolution,Evolution,0,2001.0,101.0,"Comedy,Sci-Fi",40,12,4,80000000,98376292,0,0,0,0
260,240854,tt0251114,movie,Hart's War,Hart's War,0,2002.0,125.0,"Drama,War",40,12,4,70000000,32287044,0,0,0,0
261,240867,tt0251127,movie,How to Lose a Guy in 10 Days,How to Lose a Guy in 10 Days,0,2003.0,116.0,"Comedy,Romance",35,15,4,50000000,177371441,0,0,0,0
262,240897,tt0251160,movie,John Q,John Q,0,2002.0,116.0,"Crime,Drama,Thriller",40,4,4,36000000,102244770,0,0,0,0
263,241431,tt0251736,movie,House of 1000 Corpses,House of 1000 Corpses,0,2003.0,89.0,Horror,38,4,4,7000000,16829545,0,0,0,0
264,241715,tt0252028,movie,Surviving Christmas,Surviving Christmas,0,2004.0,91.0,"Comedy,Romance",40,16,4,45000000,14793624,0,0,0,0
265,241761,tt0252076,movie,Maid in Manhattan,Maid in Manhattan,0,2002.0,105.0,"Comedy,Drama,Romance",40,8,4,55000000,154906693,0,0,0,0
266,242165,tt0252501,movie,Hearts in Atlantis,Hearts in Atlantis,0,2001.0,101.0,"Drama,Mystery",40,8,4,31000000,24185781,0,0,0,0
267,242167,tt0252503,movie,Heist,Heist,0,2001.0,109.0,"Action,Crime,Drama",40,4,4,43900000,50136,0,0,0,0
268,242518,tt0252866,movie,American Pie 2,American Pie 2,0,2001.0,108.0,Comedy,40,8,4,30000000,287553595,0,0,0,0
269,243085,tt0253474,movie,The Pianist,The Pianist,0,2002.0,150.0,"Biography,Drama,Music",40,8,4,35000000,120072577,0,0,0,0
270,243166,tt0253556,movie,Reign of Fire,Reign of Fire,0,2002.0,101.0,"Action,Adventure,Fantasy",35,7,4,60000000,43061982,0,0,0,0
271,243353,tt0253754,movie,Star Trek: Nemesis,Star Trek: Nemesis,0,2002.0,116.0,"Action,Adventure,Sci-Fi",40,16,4,60000000,67312826,0,0,0,0
272,243395,tt0253798,movie,Out Cold,Out Cold,0,2001.0,89.0,"Comedy,Sport",40,4,8,24000000,14782676,0,0,0,0
273,243463,tt0253867,movie,The Sweetest Thing,The Sweetest Thing,0,2002.0,84.0,"Comedy,Romance",40,4,4,43000000,68696770,0,0,0,0
274,243786,tt0254197,movie,Brothers,Brothers,0,2000.0,98.0,"Comedy,Drama",26,11,2,26000000,43318349,0,0,0,0
275,245320,tt0255798,movie,The Animal,The Animal,0,2001.0,84.0,"Comedy,Sci-Fi",38,8,4,22000000,84772742,0,0,0,0
276,245340,tt0255819,movie,Baby Boy,Baby Boy,0,2001.0,130.0,"Crime,Drama,Romance",36,4,4,16000000,29381649,0,0,0,0
277,245788,tt0256276,movie,Possession,Possession,0,2002.0,102.0,"Drama,Mystery,Romance",40,16,4,25000000,10113733,0,0,0,0
278,245887,tt0256380,movie,Shallow Hal,Shallow Hal,0,2001.0,114.0,"Comedy,Drama,Fantasy",37,9,8,40000000,141069860,0,0,0,0
279,245920,tt0256415,movie,Sweet Home Alabama,Sweet Home Alabama,0,2002.0,108.0,"Comedy,Romance",40,8,4,30000000,180622424,0,0,0,0
280,246521,tt0257044,movie,Road to Perdition,Road to Perdition,0,2002.0,117.0,"Crime,Drama,Thriller",37,10,4,80000000,181001478,0,0,0,0
281,246552,tt0257076,movie,S.W.A.T.,S.W.A.T.,0,2003.0,117.0,"Action,Adventure,Crime",39,20,4,80000000,116643346,0,0,0,0
282,246581,tt0257106,movie,Scary Movie 2,Scary Movie 2,0,2001.0,83.0,"Comedy,Horror",40,43,4,45000000,141220678,0,0,0,0
283,246822,tt0257360,movie,About Schmidt,About Schmidt,0,2002.0,125.0,"Comedy,Drama",40,12,4,30000000,105834556,0,0,0,0
284,246973,tt0257516,movie,Cursed,Cursed,0,2005.0,97.0,"Comedy,Horror",40,4,4,35000000,19294901,0,0,0,0
285,247208,tt0257756,movie,High Crimes,High Crimes,0,2002.0,115.0,"Crime,Drama,Mystery",40,12,4,42000000,63781810,0,0,0,0
286,247441,tt0258000,movie,Panic Room,Panic Room,0,2002.0,112.0,"Crime,Drama,Thriller",40,4,4,48000000,196397415,0,0,0,0
287,247507,tt0258068,movie,The Quiet American,The Quiet American,0,2002.0,101.0,"Drama,Romance,Thriller",40,12,4,30000000,27674124,0,0,0,0
288,247695,tt0258273,movie,Lovely & Amazing,Lovely & Amazing,0,2001.0,91.0,"Comedy,Drama,Romance",39,4,4,250000,4186931,0,0,0,0
289,247881,tt0258463,movie,The Bourne Identity,The Bourne Identity,0,2002.0,119.0,"Action,Mystery,Thriller",40,12,4,60000000,214034224,0,0,0,0
290,248679,tt0259288,movie,Dragonfly,Dragonfly,0,2002.0,104.0,"Drama,Fantasy,Mystery",40,12,4,60000000,52322400,0,0,0,0
291,248713,tt0259324,movie,Ghost Rider,Ghost Rider,0,2007.0,110.0,"Action,Fantasy,Thriller",40,4,4,110000000,228738393,0,0,0,0
292,248829,tt0259446,movie,My Big Fat Greek Wedding,My Big Fat Greek Wedding,0,2002.0,95.0,"Comedy,Drama,Romance",37,4,4,5000000,368744044,0,0,0,0
293,249074,tt0259711,movie,Vanilla Sky,Vanilla Sky,0,2001.0,136.0,"Fantasy,Mystery,Romance",40,12,4,68000000,203388341,0,0,0,0
294,250179,tt0260866,movie,Don't Say a Word,Don't Say a Word,0,2001.0,113.0,"Drama,Mystery,Thriller",39,11,4,50000000,100020092,0,0,0,0
295,250591,tt0261289,movie,Serving Sara,Serving Sara,0,2002.0,99.0,"Comedy,Romance",40,8,4,29000000,16930185,0,0,0,0
296,250687,tt0261392,movie,Jay and Silent Bob Strike Back,Jay and Silent Bob Strike Back,0,2001.0,104.0,Comedy,34,4,4,22000000,33788161,0,0,0,0
297,251251,tt0261983,movie,Session 9,Session 9,0,2001.0,100.0,"Horror,Mystery",37,8,4,1500000,373967,0,0,0,0
298,251669,tt0262429,movie,Gamer,Gamer,0,2001.0,92.0,"Comedy,Sci-Fi",40,12,4,50000000,40828540,0,0,0,0
299,252315,tt0263101,movie,Bangkok Dangerous,Bangkok Dangerous,0,2000.0,105.0,"Action,Crime,Drama",35,8,8,45000000,42487390,0,0,0,0
300,252688,tt0263488,movie,Jeepers Creepers,Jeepers Creepers,0,2001.0,90.0,"Horror,Mystery",38,4,4,10000000,59217789,0,0,0,0
301,252950,tt0263757,movie,Uptown Girls,Uptown Girls,0,2003.0,92.0,"Comedy,Drama,Romance",37,13,4,20000000,37095657,0,0,0,0
302,253567,tt0264395,movie,Basic,Basic,0,2003.0,98.0,"Action,Crime,Drama",40,4,4,50000000,42792561,0,0,0,0
303,253631,tt0264464,movie,Catch Me If You Can,Catch Me If You Can,0,2002.0,141.0,"Biography,Crime,Drama",37,9,4,52000000,352114312,0,0,0,0
304,253639,tt0264472,movie,Changing Lanes,Changing Lanes,0,2002.0,98.0,"Drama,Thriller",40,8,4,45000000,94935764,0,0,0,0
305,253775,tt0264616,movie,Frailty,Frailty,0,2001.0,100.0,"Crime,Drama,Thriller",40,4,4,11000000,13110448,0,0,0,0
306,253912,tt0264761,movie,Kissing Jessica Stein,Kissing Jessica Stein,0,2001.0,97.0,"Comedy,Drama,Romance",35,8,4,1000000,10013424,0,0,0,0
307,254079,tt0264935,movie,Murder by Numbers,Murder by Numbers,0,2002.0,115.0,"Crime,Mystery,Thriller",40,4,4,50000000,56714147,0,0,0,0
308,254218,tt0265086,movie,Black Hawk Down,Black Hawk Down,0,2001.0,144.0,"Drama,History,War",40,8,4,92000000,172989651,0,0,0,0
309,254248,tt0265116,movie,Chaos,Chaos,0,2001.0,109.0,"Comedy,Crime,Drama",36,4,4,12000000,10289,0,0,0,0
310,254249,tt0265118,movie,Choke,Choke,0,2001.0,89.0,Thriller,14,4,4,3000000,3830137,0,0,0,0
311,254333,tt0265208,movie,The Girl Next Door,The Girl Next Door,0,2004.0,109.0,"Comedy,Drama,Romance",40,12,4,25000000,30411183,0,0,0,0
312,254411,tt0265298,movie,Big Fat Liar,Big Fat Liar,0,2002.0,88.0,"Adventure,Comedy,Family",40,8,4,15000000,52970014,0,0,0,0
313,254458,tt0265349,movie,The Mothman Prophecies,The Mothman Prophecies,0,2002.0,119.0,"Drama,Horror,Mystery",40,8,4,32000000,55157539,0,0,0,0
314,254563,tt0265459,movie,One Hour Photo,One Hour Photo,0,2002.0,96.0,"Drama,Thriller",40,4,4,12000000,52223306,0,0,0,0
315,254724,tt0265632,movie,Recess: School's Out,Recess: School's Out,0,2001.0,82.0,"Animation,Comedy,Family",40,12,4,10000000,44460850,0,0,0,0
316,254751,tt0265662,movie,The Rookie,The Rookie,0,2002.0,127.0,"Drama,Family,Sport",40,4,4,20000000,75597042,0,0,0,0
317,254755,tt0265666,movie,The Royal Tenenbaums,The Royal Tenenbaums,0,2001.0,110.0,"Comedy,Drama",40,8,4,21000000,71441250,0,0,0,0
318,255447,tt0266391,movie,The Cat's Meow,The Cat's Meow,0,2001.0,114.0,"Drama,Romance",37,4,4,7000000,3646994,0,0,0,0
319,255519,tt0266465,movie,A Man Apart,A Man Apart,0,2003.0,109.0,"Action,Crime,Drama",40,8,4,36000000,44350926,0,0,0,0
320,255542,tt0266489,movie,Duplex,Duplex,0,2003.0,89.0,Comedy,40,4,4,40000000,19322135,0,0,0,0
321,255595,tt0266543,movie,Finding Nemo,Finding Nemo,0,2003.0,100.0,"Adventure,Animation,Comedy",39,15,8,94000000,864625978,0,0,0,0
322,255742,tt0266697,movie,Kill Bill: Vol. 1,Kill Bill: Vol. 1,0,2003.0,111.0,"Action,Crime,Thriller",40,8,4,30000000,180949000,0,0,0,0
323,255946,tt0266915,movie,Rush Hour 2,Rush Hour 2,0,2001.0,90.0,"Action,Comedy,Crime",40,8,4,90000000,347325802,0,0,0,0
324,256012,tt0266987,movie,Spy Game,Spy Game,0,2001.0,126.0,"Action,Crime,Thriller",40,8,4,92000000,143049560,0,0,0,0
325,256261,tt0267248,movie,Abandon,Abandon,0,2002.0,99.0,"Drama,Mystery,Romance",40,4,4,25000000,10719357,0,0,0,0
326,256621,tt0267626,movie,The Widowmaker,K-19: The Widowmaker,0,2002.0,138.0,"Drama,History,Thriller",38,8,4,100000000,35168966,0,0,0,0
327,256897,tt0267913,movie,Scooby-Doo,Scooby-Doo,0,2002.0,89.0,"Adventure,Comedy,Family",40,16,4,84000000,275650703,0,0,0,0
328,257102,tt0268126,movie,Adaptation.,Adaptation.,0,2002.0,115.0,"Comedy,Drama",40,8,4,19000000,32801173,0,0,0,0
329,257338,tt0268380,movie,Ice Age,Ice Age,0,2002.0,81.0,"Adventure,Animation,Comedy",39,35,8,59000000,383257136,0,0,0,0
330,257355,tt0268397,movie,Jimmy Neutron: Boy Genius,Jimmy Neutron: Boy Genius,0,2001.0,82.0,"Action,Adventure,Animation",40,20,4,25000000,80936232,0,0,0,0
331,257642,tt0268695,movie,The Time Machine,The Time Machine,0,2002.0,96.0,"Action,Adventure,Sci-Fi",40,12,4,80750000,123729176,0,0,0,0
332,257913,tt0268978,movie,A Beautiful Mind,A Beautiful Mind,0,2001.0,135.0,"Biography,Drama",40,8,4,60000000,313542341,0,0,0,0
333,257929,tt0268995,movie,The Majestic,The Majestic,0,2001.0,152.0,"Drama,Romance",40,4,4,72000000,37317558,0,0,0,0
334,258269,tt0269347,movie,The Hunted,The Hunted,0,2003.0,94.0,"Action,Crime,Drama",40,12,4,55000000,34234008,0,0,0,0
335,259179,tt0270288,movie,Confessions of a Dangerous Mind,Confessions of a Dangerous Mind,0,2002.0,113.0,"Biography,Comedy,Crime",40,8,4,30000000,33013805,0,0,0,0
336,259892,tt0271027,movie,Kiss of the Dragon,Kiss of the Dragon,0,2001.0,98.0,"Action,Crime,Drama",40,12,4,25000000,64437847,0,0,0,0
337,260245,tt0271400,movie,Black Swan,Black Swan,0,2002.0,90.0,"Comedy,Drama",40,12,4,13000000,327803731,0,0,0,0
338,260839,tt0272020,movie,The Last Castle,The Last Castle,0,2001.0,131.0,"Action,Drama,Thriller",40,8,4,72000000,27642707,0,0,0,0
339,260963,tt0272152,movie,K-PAX,K-PAX,0,2001.0,120.0,"Drama,Mystery,Sci-Fi",37,5,4,48000000,50315140,0,0,0,0
340,261014,tt0272207,movie,Narc,Narc,0,2002.0,105.0,"Crime,Drama,Mystery",37,4,4,6500000,12633747,0,0,0,0
341,261134,tt0272338,movie,Punch-Drunk Love,Punch-Drunk Love,0,2002.0,95.0,"Comedy,Drama,Romance",40,4,4,25000000,17000000,0,0,0,0
342,261346,tt0272557,movie,Contagion,Contagion,0,2002.0,95.0,"Drama,Sci-Fi",40,4,4,60000000,135458097,0,0,0,0
343,261989,tt0273226,movie,Shot,Focus,0,2001.0,98.0,"Action,Crime",36,4,4,50100000,153962963,0,0,0,0
344,262549,tt0273799,movie,Max Keeble's Big Move,Max Keeble's Big Move,0,2001.0,86.0,"Comedy,Crime,Family",40,16,4,12000000,17292381,0,0,0,0
345,262899,tt0274166,movie,Johnny English,Johnny English,0,2003.0,89.0,"Action,Adventure,Comedy",40,16,4,40000000,160583018,0,0,0,0
346,263268,tt0274558,movie,The Hours,The Hours,0,2002.0,110.0,"Drama,Romance",40,8,4,25000000,108846072,0,0,0,0
